temperature,latitude,longitude,nh3,no2,mq131,mq7,pm25,pm10,aqi,humidity,timestamp
29.80,0.0,0.0,0.00,1.45,0.03,0.02,34.60,64.93,64.93,53.00,1735030441017.0
29.80,0.0,0.0,0.00,1.53,0.02,0.01,34.46,65.16,65.16,53.20,1735030438226.0
29.80,0.0,0.0,0.00,1.62,0.03,0.02,0.00,65.69,65.69,53.40,1735030436500.0
29.70,0.0,0.0,0.00,1.66,0.03,0.02,0.00,66.33,66.33,53.60,1735030433472.0
29.70,0.0,0.0,0.00,1.75,0.03,0.02,0.00,67.92,67.92,53.80,1735030429627.0
29.60,0.0,0.0,0.00,1.99,0.03,0.02,0.00,68.45,68.45,54.10,1735030426737.0
29.60,0.0,0.0,0.00,2.09,0.02,0.02,39.10,66.98,66.98,54.30,1735030423678.0
29.50,0.0,0.0,0.00,2.36,0.03,0.03,0.00,67.16,67.16,54.50,1735030420947.0
29.50,0.0,0.0,0.00,2.53,0.03,0.04,39.10,66.98,66.98,54.50,1735030418107.0
29.40,0.0,0.0,0.00,2.82,0.03,0.05,0.00,67.51,67.51,54.80,1735030414387.0
29.30,0.0,0.0,0.00,3.33,0.02,0.07,0.00,69.09,69.09,55.10,1735030410507.0
0.00,0.0,0.0,0.00,0.39,0.03,0.02,0.00,0.00,0.39,0.00,1735027378270.0
0.00,0.0,0.0,0.00,0.37,0.03,0.01,4.20,60.47,60.47,0.00,1735027127882.0
0.00,0.0,0.0,0.00,0.39,0.03,0.02,0.00,53.31,53.31,0.00,1735026861646.0
25.90,0.0,0.0,0.00,0.30,0.03,0.01,34.21,55.66,55.66,72.40,1735026436149.0
25.90,0.0,0.0,0.00,0.35,0.03,0.02,4.64,55.84,55.84,72.30,1735026433233.0
25.90,0.0,0.0,0.00,0.35,0.03,0.02,0.00,58.12,58.12,72.30,1735026419349.0
25.80,0.0,0.0,0.00,0.35,0.03,0.02,0.15,56.95,56.95,72.30,1735026412587.0
25.80,0.0,0.0,0.00,0.35,0.03,0.02,0.00,57.77,57.77,72.30,1735026410748.0
25.80,0.0,0.0,0.00,0.35,0.03,0.02,19.55,56.89,56.89,72.30,1735026407768.0
25.80,0.0,0.0,0.00,0.35,0.03,0.02,0.44,56.48,56.48,72.20,1735026404713.0
25.80,0.0,0.0,0.00,0.35,0.03,0.02,0.00,57.13,57.13,72.10,1735026402907.0
25.80,0.0,0.0,0.00,0.35,0.03,0.01,43.99,57.18,57.18,72.00,1735026400100.0
25.80,0.0,0.0,0.00,0.30,0.02,0.01,0.49,56.89,56.89,72.00,1735026396127.0
25.80,0.0,0.0,0.00,0.35,0.03,0.01,0.00,56.13,56.13,71.90,1735026394296.0
25.80,0.0,0.0,0.00,0.30,0.02,0.01,19.55,54.43,54.43,71.90,1735026391488.0
25.80,0.0,0.0,0.00,0.33,0.02,0.01,4.84,54.43,54.43,71.80,1735026388607.0
25.80,0.0,0.0,0.00,0.33,0.03,0.01,0.00,54.72,54.72,71.80,1735026385927.0
25.80,0.0,0.0,0.00,0.35,0.03,0.01,4.89,54.60,54.6,71.90,1735026383249.0
25.80,0.0,0.0,0.00,0.32,0.03,0.01,4.84,53.61,53.61,71.80,1735026380327.0
25.80,0.0,0.0,0.00,0.35,0.03,0.01,0.00,53.67,53.67,71.80,1735026377608.0
25.80,0.0,0.0,0.00,0.35,0.03,0.01,29.33,52.90,52.9,71.80,1735026374886.0
25.80,0.0,0.0,0.00,0.35,0.03,0.01,4.55,53.61,53.61,71.80,1735026367973.0
25.80,0.0,0.0,0.00,0.30,0.02,0.01,29.33,54.08,54.08,71.80,1735026362858.0
25.80,0.0,0.0,0.00,0.35,0.03,0.01,0.20,53.96,53.96,71.80,1735026359979.0
25.80,0.0,0.0,0.00,0.32,0.03,0.02,0.00,54.13,54.13,71.80,1735026358137.0
25.80,0.0,0.0,0.00,0.30,0.02,0.01,24.44,54.08,54.08,71.90,1735026355049.0
25.80,0.0,0.0,0.00,0.35,0.03,0.01,0.29,54.78,54.78,71.80,1735026351017.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,54.31,54.31,71.80,1735026349274.0
25.70,0.0,0.0,0.00,0.35,0.02,0.01,29.33,55.01,55.01,71.70,1735026346260.0
25.70,0.0,0.0,0.00,0.32,0.03,0.01,0.20,55.19,55.19,71.70,1735026343177.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,54.60,54.6,71.60,1735026341246.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,29.33,54.37,54.37,71.70,1735026338366.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.20,54.72,54.72,71.60,1735026335503.0
25.70,0.0,0.0,0.00,0.30,0.02,0.01,0.00,54.96,54.96,71.60,1735026332693.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,43.99,54.66,54.66,71.50,1735026329892.0
25.70,0.0,0.0,0.00,0.30,0.02,0.01,4.74,55.13,55.13,71.50,1735026327091.0
25.70,0.0,0.0,0.00,0.32,0.03,0.02,0.00,55.60,55.6,71.50,1735026324373.0
25.70,0.0,0.0,0.00,0.30,0.02,0.01,4.89,55.31,55.31,71.40,1735026321641.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.34,55.84,55.84,71.40,1735026318773.0
25.70,0.0,0.0,0.00,0.30,0.02,0.01,0.00,54.66,54.66,71.30,1735026303940.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,29.33,55.25,55.25,71.30,1735026301141.0
25.70,0.0,0.0,0.00,0.32,0.02,0.01,0.54,54.37,54.37,71.20,1735026298227.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,54.55,54.55,71.10,1735026296332.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,9.78,53.61,53.61,71.00,1735026293611.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.64,54.43,54.43,71.10,1735026290661.0
25.70,0.0,0.0,0.00,0.32,0.02,0.01,34.21,53.55,53.55,71.00,1735026285632.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.34,55.13,55.13,71.00,1735026282291.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,55.60,55.6,70.90,1735026280399.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,24.44,55.72,55.72,70.80,1735026277310.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.29,55.72,55.72,70.80,1735026273428.0
25.70,0.0,0.0,0.00,0.33,0.02,0.01,0.00,56.01,56.01,70.80,1735026271561.0
25.70,0.0,0.0,0.00,0.35,0.02,0.01,9.78,55.89,55.89,70.80,1735026268772.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.64,55.25,55.25,70.70,1735026265892.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,55.66,55.66,70.70,1735026263174.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,29.33,55.48,55.48,70.70,1735026260322.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.44,53.72,53.72,70.60,1735026253333.0
25.70,0.0,0.0,0.00,0.35,0.02,0.01,9.78,52.79,52.79,70.50,1735026248132.0
25.70,0.0,0.0,0.00,0.33,0.03,0.01,0.05,51.67,51.67,70.40,1735026245132.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,52.14,52.14,70.40,1735026243331.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,34.21,51.38,51.38,70.30,1735026239532.0
25.60,0.0,0.0,0.00,0.30,0.02,0.01,4.25,50.73,50.73,70.30,1735026236772.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,51.91,51.91,70.20,1735026234924.0
25.70,0.0,0.0,0.00,0.32,0.02,0.01,19.55,52.08,52.08,70.20,1735026232053.0
25.70,0.0,0.0,0.00,0.30,0.02,0.01,4.50,52.02,52.02,70.10,1735026228298.0
25.70,0.0,0.0,0.00,0.30,0.02,0.01,0.00,52.73,52.73,70.00,1735026226524.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,29.33,53.26,53.26,70.00,1735026223412.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.05,53.26,53.26,69.90,1735026220572.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,53.96,53.96,69.80,1735026218853.0
25.70,0.0,0.0,0.00,0.30,0.02,0.01,34.21,54.78,54.78,69.80,1735026215017.0
25.60,0.0,0.0,0.00,0.30,0.02,0.01,0.78,56.66,56.66,69.80,1735026212173.0
25.60,0.0,0.0,0.00,0.33,0.03,0.01,0.00,56.25,56.25,69.80,1735026210411.0
25.70,0.0,0.0,0.00,0.30,0.02,0.01,39.10,58.30,58.3,69.80,1735026207652.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.88,57.65,57.65,69.70,1735026203814.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,57.48,57.48,69.60,1735026189881.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,56.95,56.95,69.60,1735026187203.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,4.59,55.84,55.84,69.60,1735026183172.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,55.07,55.07,69.60,1735026181417.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,24.44,52.84,52.84,69.50,1735026178612.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,4.15,53.37,53.37,69.40,1735026175817.0
25.60,0.0,0.0,0.00,0.32,0.03,0.01,14.66,52.84,52.84,69.30,1735026170925.0
25.60,0.0,0.0,0.00,0.30,0.02,0.01,0.00,52.79,52.79,69.20,1735026164874.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,52.02,52.02,69.20,1735026161773.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,4.50,51.55,51.55,69.00,1735026158764.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,51.38,51.38,68.90,1735026157052.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,51.38,51.38,68.80,1735026154364.0
25.60,0.0,0.0,0.00,0.30,0.02,0.01,4.74,52.84,52.84,68.60,1735026151498.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,4.89,52.55,52.55,68.50,1735026145464.0
25.60,0.0,0.0,0.00,0.35,0.02,0.01,4.40,51.55,51.55,68.30,1735026138492.0
25.60,0.0,0.0,0.00,0.30,0.03,0.01,14.66,52.08,52.08,68.20,1735026133573.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,3.76,51.85,51.85,68.10,1735026130772.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,51.44,51.44,68.00,1735026128823.0
25.60,0.0,0.0,0.00,0.33,0.03,0.01,3.86,52.02,52.02,67.80,1735026121844.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,50.97,50.97,67.80,1735026120132.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,4.89,49.97,49.97,67.70,1735026117171.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,3.96,50.26,50.26,67.60,1735026114373.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,50.56,50.56,67.50,1735026111685.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,4.89,51.73,51.73,67.50,1735026108759.0
25.60,0.0,0.0,0.00,0.30,0.02,0.01,4.45,52.02,52.02,67.40,1735026106046.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,52.08,52.08,67.30,1735026104298.0
25.60,0.0,0.0,0.00,0.33,0.02,0.01,4.89,51.73,51.73,67.30,1735026100281.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,4.55,51.91,51.91,67.20,1735026097568.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,51.79,51.79,67.20,1735026095852.0
25.60,0.0,0.0,0.00,0.30,0.02,0.01,4.89,51.67,51.67,67.10,1735026092973.0
25.60,0.0,0.0,0.00,0.37,0.03,0.01,3.76,52.02,52.02,67.00,1735026089120.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,51.67,51.67,66.50,1735026075289.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,39.10,52.90,52.9,66.50,1735026072387.0
25.60,0.0,0.0,0.00,0.30,0.03,0.01,3.37,54.25,54.25,66.40,1735026068652.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,53.72,53.72,66.40,1735026066811.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,4.89,53.37,53.37,66.30,1735026064131.0
25.60,0.0,0.0,0.00,0.32,0.02,0.01,3.42,52.61,52.61,66.30,1735026061337.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,53.14,53.14,66.20,1735026058532.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,34.21,54.43,54.43,66.20,1735026056375.0
25.70,0.0,0.0,0.00,0.32,0.02,0.01,4.50,54.90,54.9,66.10,1735026052291.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,54.43,54.43,66.10,1735026050573.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,54.60,54.6,65.90,1735026047653.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,4.35,55.31,55.31,66.00,1735026044884.0
25.70,0.0,0.0,0.00,0.33,0.03,0.01,0.00,54.25,54.25,65.90,1735026042052.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,19.55,54.55,54.55,65.80,1735026039137.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,4.50,54.13,54.13,65.80,1735026036292.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,54.37,54.37,65.80,1735026034611.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,19.55,54.02,54.02,65.80,1735026030771.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,3.62,53.61,53.61,65.80,1735026023986.0
25.70,0.0,0.0,0.00,0.30,0.03,0.01,34.21,54.13,54.13,65.80,1735026019012.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,3.32,52.79,52.79,65.90,1735026016307.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,52.02,52.02,65.90,1735026013334.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,34.21,51.67,51.67,66.00,1735026010521.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,3.32,51.50,51.5,66.20,1735026007692.0
25.70,0.0,0.0,0.00,0.30,0.02,0.01,0.00,51.50,51.5,66.40,1735026005771.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,24.44,51.09,51.09,66.50,1735026002922.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,3.76,50.67,50.67,66.60,1735025999937.0
25.70,0.0,0.0,0.00,0.33,0.03,0.01,0.00,50.91,50.91,66.60,1735025997014.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,43.99,51.67,51.67,66.70,1735025994213.0
25.70,0.0,0.0,0.00,0.30,0.03,0.01,4.01,51.61,51.61,66.90,1735025991211.0
25.70,0.0,0.0,0.00,0.32,0.03,0.01,0.00,51.03,51.03,66.90,1735025988972.0
25.70,0.0,0.0,0.00,0.30,0.02,0.01,4.89,52.20,52.2,67.00,1735025986206.0
25.60,0.0,0.0,0.00,0.32,0.02,0.01,4.11,52.79,52.79,67.20,1735025983373.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,52.43,52.43,67.30,1735025980612.0
25.70,0.0,0.0,0.00,0.30,0.02,0.01,29.33,53.26,53.26,67.30,1735025977812.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,4.35,54.08,54.08,67.40,1735025975445.0
25.60,0.0,0.0,0.00,0.32,0.02,0.01,0.00,53.20,53.2,67.90,1735025961337.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,43.99,52.43,52.43,68.00,1735025957266.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.05,52.26,52.26,68.10,1735025954577.0
25.70,0.0,0.0,0.00,0.33,0.03,0.01,0.00,52.32,52.32,68.20,1735025952613.0
25.70,0.0,0.0,0.00,0.32,0.02,0.01,24.44,51.61,51.61,68.30,1735025949574.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.05,51.67,51.67,68.30,1735025946489.0
25.70,0.0,0.0,0.00,0.33,0.02,0.01,0.00,51.03,51.03,68.40,1735025944451.0
25.70,0.0,0.0,0.00,0.32,0.03,0.01,24.44,50.21,50.21,68.50,1735025941571.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,4.59,49.79,49.79,68.50,1735025937733.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,49.74,49.74,68.60,1735025936004.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,50.32,50.32,68.60,1735025933242.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,4.45,51.91,51.91,68.70,1735025930497.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,52.32,52.32,68.70,1735025927612.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,14.66,53.96,53.96,68.80,1735025924772.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,4.40,54.55,54.55,68.90,1735025922044.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,55.01,55.01,69.00,1735025920256.0
25.70,0.0,0.0,0.00,0.37,0.03,0.01,24.44,57.95,57.95,69.30,1735025904293.0
25.70,0.0,0.0,0.00,0.37,0.03,0.01,4.84,56.77,56.77,69.40,1735025901601.0
25.70,0.0,0.0,0.00,0.33,0.03,0.01,0.00,56.36,56.36,69.40,1735025899571.0
25.70,0.0,0.0,0.00,0.32,0.03,0.01,43.99,56.01,56.01,69.40,1735025895652.0
25.70,0.0,0.0,0.00,0.30,0.02,0.01,0.15,55.43,55.43,69.50,1735025892817.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,55.72,55.72,69.50,1735025890968.0
25.70,0.0,0.0,0.00,0.35,0.02,0.01,29.33,55.54,55.54,69.40,1735025888133.0
25.70,0.0,0.0,0.00,0.35,0.02,0.01,0.15,55.48,55.48,69.50,1735025885240.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,54.19,54.19,69.40,1735025883217.0
25.70,0.0,0.0,0.00,0.37,0.03,0.01,0.00,54.37,54.37,69.50,1735025879284.0
25.70,0.0,0.0,0.00,0.37,0.03,0.01,4.55,54.08,54.08,69.50,1735025876604.0
25.70,0.0,0.0,0.00,0.37,0.03,0.01,0.00,53.96,53.96,69.50,1735025874867.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,14.66,52.67,52.67,69.50,1735025872053.0
25.70,0.0,0.0,0.00,0.32,0.02,0.01,0.00,54.02,54.02,69.60,1735025868087.0
25.70,0.0,0.0,0.00,0.37,0.03,0.01,0.00,53.37,53.37,69.60,1735025866371.0
25.70,0.0,0.0,0.00,0.37,0.02,0.01,34.21,54.25,54.25,69.80,1735025863525.0
25.70,0.0,0.0,0.00,0.32,0.03,0.01,0.00,54.31,54.31,69.90,1735025854720.0
25.70,0.0,0.0,0.00,0.32,0.03,0.01,0.00,55.78,55.78,69.90,1735025845732.0
25.70,0.0,0.0,0.00,0.32,0.02,0.01,39.10,56.60,56.6,70.10,1735025842853.0
25.70,0.0,0.0,0.00,0.32,0.02,0.01,1.08,56.48,56.48,70.00,1735025839973.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,55.25,55.25,70.10,1735025838211.0
25.70,0.0,0.0,0.00,0.33,0.03,0.01,29.33,54.90,54.9,70.10,1735025834362.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.49,53.67,53.67,70.20,1735025831658.0
25.70,0.0,0.0,0.00,0.37,0.03,0.01,0.00,52.67,52.67,70.20,1735025829892.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,24.44,53.08,53.08,70.30,1735025827093.0
25.70,0.0,0.0,0.00,0.32,0.03,0.01,0.15,54.13,54.13,70.30,1735025823174.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,53.72,53.72,70.40,1735025821293.0
25.70,0.0,0.0,0.00,0.32,0.03,0.01,29.33,53.08,53.08,70.40,1735025818333.0
25.70,0.0,0.0,0.00,0.37,0.03,0.01,0.20,53.02,53.02,70.40,1735025815405.0
25.70,0.0,0.0,0.00,0.32,0.02,0.01,0.00,53.96,53.96,70.60,1735025809565.0
25.70,0.0,0.0,0.00,0.37,0.03,0.01,0.00,56.83,56.83,70.70,1735025800651.0
25.70,0.0,0.0,0.00,0.37,0.03,0.01,34.21,58.12,58.12,70.90,1735025794893.0
25.70,0.0,0.0,0.00,0.32,0.03,0.01,0.34,58.12,58.12,71.00,1735025791173.0
25.70,0.0,0.0,0.00,0.37,0.03,0.01,0.44,59.12,59.12,71.10,1735025788213.0
25.70,0.0,0.0,0.00,0.35,0.02,0.01,29.42,58.36,58.36,71.10,1735025785481.0
25.70,0.0,0.0,0.00,0.32,0.03,0.01,0.00,58.12,58.12,71.20,1735025783654.0
25.70,0.0,0.0,0.00,0.37,0.03,0.01,0.00,58.65,58.65,71.20,1735025780812.0
25.70,0.0,0.0,0.00,0.35,0.02,0.01,0.10,58.01,58.01,71.20,1735025776943.0
25.70,0.0,0.0,0.00,0.37,0.03,0.01,29.47,58.42,58.42,71.00,1735025774242.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,58.42,58.42,71.10,1735025772612.0
25.60,0.0,0.0,0.00,0.33,0.02,0.01,0.34,57.89,57.89,71.20,1735025769733.0
25.70,0.0,0.0,0.00,0.32,0.02,0.01,29.72,56.72,56.72,71.20,1735025765811.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,0.00,56.89,56.89,71.30,1735025763961.0
25.60,0.0,0.0,0.00,0.37,0.03,0.01,34.21,58.48,58.48,71.30,1735025761252.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,24.44,58.77,58.77,71.40,1735025758442.0
25.70,0.0,0.0,0.00,0.33,0.02,0.01,0.00,57.95,57.95,71.60,1735025752532.0
25.60,0.0,0.0,0.00,0.32,0.03,0.01,0.00,0.00,0.32,71.60,1735025750685.0
25.70,0.0,0.0,0.00,0.35,0.03,0.01,34.21,58.01,58.01,71.70,1735025745764.0
25.60,0.0,0.0,0.00,0.32,0.02,0.01,29.33,56.72,56.72,71.90,1735025737772.0
25.60,0.0,0.0,0.00,0.37,0.03,0.01,1.61,56.25,56.25,71.90,1735025735011.0
25.60,0.0,0.0,0.00,0.32,0.02,0.01,0.00,54.43,54.43,71.90,1735025731973.0
25.70,0.0,0.0,0.00,0.32,0.02,0.01,34.21,54.02,54.02,72.00,1735025729207.0
25.60,0.0,0.0,0.00,0.37,0.03,0.01,0.64,54.13,54.13,72.00,1735025726373.0
25.60,0.0,0.0,0.00,0.37,0.03,0.01,0.00,54.43,54.43,72.00,1735025724451.0
25.60,0.0,0.0,0.00,0.37,0.03,0.01,29.33,54.55,54.55,72.10,1735025720641.0
25.60,0.0,0.0,0.00,0.37,0.03,0.01,0.29,54.37,54.37,72.10,1735025717891.0
25.60,0.0,0.0,0.00,0.33,0.03,0.01,0.00,53.78,53.78,72.10,1735025716046.0
25.60,0.0,0.0,0.00,0.32,0.02,0.01,29.33,54.37,54.37,72.00,1735025713241.0
25.60,0.0,0.0,0.00,0.37,0.02,0.01,0.78,55.60,55.6,72.00,1735025710253.0
25.60,0.0,0.0,0.00,0.37,0.03,0.01,0.00,56.48,56.48,72.00,1735025708485.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,58.18,58.18,71.90,1735025700332.0
25.60,0.0,0.0,0.00,0.32,0.02,0.01,30.84,58.77,58.77,71.90,1735025698212.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,1.71,60.06,60.06,71.90,1735025695372.0
25.60,0.0,0.0,0.00,0.37,0.03,0.01,0.00,60.47,60.47,71.90,1735025688656.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,61.00,61,71.80,1735025682692.0
25.60,0.0,0.0,0.00,0.33,0.02,0.01,0.83,59.94,59.94,71.80,1735025677742.0
25.60,0.0,0.0,0.00,0.37,0.03,0.01,0.44,60.06,60.06,71.70,1735025675732.0
25.60,0.0,0.0,0.00,0.37,0.03,0.01,43.99,59.18,59.18,71.60,1735025671644.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,14.66,58.48,58.48,71.70,1735025669657.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,59.18,59.18,71.60,1735025665454.0
25.60,0.0,0.0,0.00,0.37,0.03,0.01,39.10,58.06,58.06,71.50,1735025662612.0
25.60,0.0,0.0,0.00,0.33,0.02,0.01,0.49,58.42,58.42,71.50,1735025659805.0
25.60,0.0,0.0,0.00,0.37,0.03,0.01,29.77,57.71,57.71,71.50,1735025657013.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,56.42,56.42,71.40,1735025655053.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.10,56.42,56.42,71.40,1735025652164.0
25.50,0.0,0.0,0.00,0.35,0.03,0.01,30.16,56.77,56.77,71.40,1735025648045.0
25.60,0.0,0.0,0.00,0.30,0.02,0.01,0.00,56.25,56.25,71.30,1735025646211.0
25.50,0.0,0.0,0.00,0.35,0.03,0.01,0.24,56.07,56.07,71.30,1735025643492.0
25.60,0.0,0.0,0.00,0.33,0.02,0.01,29.42,56.07,56.07,71.30,1735025640613.0
25.60,0.0,0.0,0.00,0.33,0.02,0.01,0.00,54.84,54.84,71.10,1735025625521.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.29,55.66,55.66,71.00,1735025622712.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,29.86,55.19,55.19,71.00,1735025619692.0
25.60,0.0,0.0,0.00,0.35,0.03,0.01,0.00,55.78,55.78,71.00,1735025617892.0
25.50,0.0,0.0,0.00,0.32,0.03,0.01,0.20,56.25,56.25,70.90,1735025615052.0
25.50,0.0,0.0,0.00,0.35,0.03,0.01,30.99,57.01,57.01,70.90,1735025612051.0
25.60,0.0,0.0,0.00,0.37,0.03,0.01,0.24,58.12,58.12,70.70,1735025606045.0
25.60,0.0,0.0,0.00,0.32,0.02,0.01,31.18,57.89,57.89,70.70,1735025603311.0
25.50,0.0,0.0,0.00,0.35,0.02,0.01,0.00,57.24,57.24,70.70,1735025601573.0
25.50,0.0,0.0,0.00,0.37,0.03,0.01,0.10,55.72,55.72,70.60,1735025598726.0
25.50,0.0,0.0,0.00,0.37,0.03,0.01,30.65,56.83,56.83,70.50,1735025594932.0
25.50,0.0,0.0,0.00,0.35,0.03,0.01,0.00,57.83,57.83,70.40,1735025593092.0
25.50,0.0,0.0,0.00,0.33,0.03,0.01,0.00,57.77,57.77,70.40,1735025590336.0
25.60,0.0,0.0,0.00,0.30,0.02,0.01,30.74,57.77,57.77,70.40,1735025587411.0
25.50,0.0,0.0,0.00,0.32,0.02,0.01,0.00,56.66,56.66,70.30,1735025585411.0
25.50,0.0,0.0,0.00,0.32,0.03,0.01,0.00,57.24,57.24,70.30,1735025581527.0
25.50,0.0,0.0,0.00,0.35,0.03,0.01,0.00,58.24,58.24,70.20,1735025577531.0
25.50,0.0,0.0,0.00,0.35,0.03,0.01,0.00,57.42,57.42,70.20,1735025573401.0
25.50,0.0,0.0,0.00,0.33,0.03,0.01,29.77,57.24,57.24,70.10,1735025570732.0
25.50,0.0,0.0,0.00,0.35,0.03,0.01,0.00,56.89,56.89,70.20,1735025569002.0
25.50,0.0,0.0,0.00,0.30,0.02,0.01,0.24,57.01,57.01,70.10,1735025565133.0
25.50,0.0,0.0,0.00,0.32,0.03,0.01,30.16,55.48,55.48,70.00,1735025562373.0
25.50,0.0,0.0,0.00,0.35,0.03,0.01,0.00,55.07,55.07,70.00,1735025560211.0
